time, Futek, ENCL, ENCR, X, Y, Z, W 
3.1697 ,8367637 ,-93 ,1 ,-0.0269165039062 ,-0.08154296875 ,-0.0047607421875 ,-0.996276855469
3.1804 ,8367228 ,-93 ,1 ,-0.0269165039062 ,-0.0816040039062 ,-0.0047607421875 ,-0.996276855469
3.1958 ,8367439 ,-93 ,1 ,-0.0269165039062 ,-0.0816650390625 ,-0.0047607421875 ,-0.996276855469
3.2064 ,8367474 ,-93 ,1 ,-0.0269165039062 ,-0.081787109375 ,-0.0047607421875 ,-0.996276855469
3.2199 ,8367138 ,-93 ,1 ,-0.027099609375 ,-0.0818481445312 ,-0.00201416015625 ,-0.996276855469
3.2354 ,8367187 ,-93 ,1 ,-0.0271606445312 ,-0.0818481445312 ,-0.00201416015625 ,-0.996276855469
3.2459 ,8367166 ,-93 ,1 ,-0.0271606445312 ,-0.081787109375 ,-0.00201416015625 ,-0.996276855469
3.258 ,8366699 ,-93 ,1 ,-0.0271606445312 ,-0.0817260742188 ,-0.00201416015625 ,-0.996276855469
3.2686 ,8367692 ,-93 ,1 ,-0.0272216796875 ,-0.0817260742188 ,-0.0020751953125 ,-0.996276855469
3.2791 ,8366872 ,-93 ,1 ,-0.0272216796875 ,-0.0819091796875 ,-0.002197265625 ,-0.996276855469
3.2901 ,8367571 ,-93 ,1 ,-0.0272827148438 ,-0.0822143554688 ,-0.0025634765625 ,-0.996215820312
3.3056 ,8367387 ,-93 ,1 ,-0.0272827148438 ,-0.0823974609375 ,-0.00274658203125 ,-0.996215820312
3.318 ,8367533 ,-93 ,1 ,-0.0272827148438 ,-0.0824584960938 ,-0.0029296875 ,-0.996215820312
3.3291 ,8366886 ,-93 ,1 ,-0.02734375 ,-0.0823974609375 ,-0.003173828125 ,-0.996215820312
3.3401 ,8367066 ,-93 ,1 ,-0.02734375 ,-0.0822143554688 ,-0.00372314453125 ,-0.996215820312
3.3558 ,8366758 ,-93 ,1 ,-0.02734375 ,-0.0821533203125 ,-0.0040283203125 ,-0.996215820312
3.3681 ,8366560 ,-93 ,1 ,-0.0272827148438 ,-0.0820922851562 ,-0.0042724609375 ,-0.996215820312
3.3788 ,8366675 ,-93 ,1 ,-0.0272216796875 ,-0.0819702148438 ,-0.0045166015625 ,-0.996276855469
3.3895 ,8366903 ,-93 ,1 ,-0.0271606445312 ,-0.0818481445312 ,-0.004638671875 ,-0.996276855469
3.4005 ,8366554 ,-93 ,1 ,-0.0269165039062 ,-0.081787109375 ,-0.0047607421875 ,-0.996276855469
3.4182 ,8366457 ,-93 ,1 ,-0.0267944335938 ,-0.0818481445312 ,-0.00469970703125 ,-0.996276855469
3.4291 ,8366529 ,-93 ,1 ,-0.0266723632812 ,-0.0819702148438 ,-0.0045166015625 ,-0.996276855469
3.4401 ,8365560 ,-93 ,1 ,-0.0263671875 ,-0.0818481445312 ,-0.004150390625 ,-0.996276855469
3.4557 ,8366010 ,-93 ,0 ,-0.0263061523438 ,-0.08154296875 ,-0.00390625 ,-0.996337890625
3.4682 ,8365768 ,-93 ,0 ,-0.0261840820312 ,-0.0812377929688 ,-0.00360107421875 ,-0.996337890625
3.4795 ,8365602 ,-93 ,0 ,-0.0261840820312 ,-0.0809326171875 ,-0.0032958984375 ,-0.996398925781
3.4905 ,8365848 ,-93 ,0 ,-0.0261840820312 ,-0.0806884765625 ,-0.00286865234375 ,-0.996398925781
3.5054 ,8366218 ,-93 ,0 ,-0.0261840820312 ,-0.0807495117188 ,-0.00274658203125 ,-0.996398925781
3.5176 ,8365225 ,-93 ,0 ,-0.0262451171875 ,-0.0808715820312 ,-0.00274658203125 ,-0.996398925781
3.5283 ,8365730 ,-93 ,0 ,-0.0262451171875 ,-0.0809936523438 ,-0.0028076171875 ,-0.996337890625
3.539 ,8366519 ,-93 ,0 ,-0.0263061523438 ,-0.0811767578125 ,-0.0029296875 ,-0.996337890625
3.5498 ,8366519 ,-93 ,0 ,-0.0264282226562 ,-0.0814819335938 ,-0.00341796875 ,-0.996337890625
3.5678 ,8365474 ,-93 ,1 ,-0.0264282226562 ,-0.0816650390625 ,-0.00372314453125 ,-0.996276855469
3.5785 ,8366315 ,-93 ,1 ,-0.0264892578125 ,-0.0819091796875 ,-0.0040283203125 ,-0.996276855469
3.589 ,8366329 ,-93 ,1 ,-0.0264892578125 ,-0.0821533203125 ,-0.00439453125 ,-0.996276855469
3.5997 ,8366017 ,-93 ,1 ,-0.0265502929688 ,-0.0822143554688 ,-0.0047607421875 ,-0.996276855469
3.6109 ,8366318 ,-93 ,1 ,-0.026611328125 ,-0.082275390625 ,-0.00543212890625 ,-0.996215820312
3.6257 ,8366242 ,-93 ,1 ,-0.026611328125 ,-0.0823974609375 ,-0.0057373046875 ,-0.996215820312
3.6365 ,8367100 ,-93 ,1 ,-0.026611328125 ,-0.08251953125 ,-0.0059814453125 ,-0.996215820312
3.6472 ,8366190 ,-93 ,1 ,-0.0266723632812 ,-0.0826416015625 ,-0.006103515625 ,-0.996215820312
3.658 ,8366249 ,-93 ,1 ,-0.0266723632812 ,-0.0828857421875 ,-0.00634765625 ,-0.996154785156
3.6751 ,8366149 ,-93 ,1 ,-0.0266723632812 ,-0.0829467773438 ,-0.0064697265625 ,-0.996154785156
3.686 ,8366097 ,-93 ,1 ,-0.0267333984375 ,-0.0830688476562 ,-0.006591796875 ,-0.996154785156
3.6968 ,8365941 ,-93 ,1 ,-0.0267333984375 ,-0.083251953125 ,-0.0067138671875 ,-0.996154785156
3.7075 ,8366190 ,-93 ,1 ,-0.0267333984375 ,-0.0833740234375 ,-0.0068359375 ,-0.996154785156
3.7179 ,8366484 ,-93 ,1 ,-0.0266723632812 ,-0.0835571289062 ,-0.00689697265625 ,-0.99609375
3.7357 ,8367152 ,-93 ,1 ,-0.0266723632812 ,-0.08349609375 ,-0.00689697265625 ,-0.996154785156
3.7464 ,8365920 ,-93 ,1 ,-0.0266723632812 ,-0.0833740234375 ,-0.00689697265625 ,-0.996154785156
3.7579 ,8366031 ,-93 ,1 ,-0.02685546875 ,-0.0828247070312 ,-0.00439453125 ,-0.996215820312
3.7759 ,8365951 ,-93 ,1 ,-0.0267944335938 ,-0.0826416015625 ,-0.00439453125 ,-0.996215820312
3.7866 ,8366733 ,-93 ,1 ,-0.0267944335938 ,-0.08251953125 ,-0.00439453125 ,-0.996215820312
3.7977 ,8365934 ,-93 ,1 ,-0.0267944335938 ,-0.0824584960938 ,-0.00439453125 ,-0.996215820312
3.8091 ,8366280 ,-93 ,1 ,-0.0267944335938 ,-0.0823974609375 ,-0.00439453125 ,-0.996215820312
3.8204 ,8365550 ,-93 ,1 ,-0.0267944335938 ,-0.08203125 ,-0.00439453125 ,-0.996276855469
3.8356 ,8365934 ,-93 ,1 ,-0.02685546875 ,-0.0817260742188 ,-0.00439453125 ,-0.996276855469
3.8463 ,8365602 ,-93 ,1 ,-0.02685546875 ,-0.0814208984375 ,-0.00439453125 ,-0.996337890625
3.8572 ,8366308 ,-93 ,1 ,-0.02685546875 ,-0.0811767578125 ,-0.00445556640625 ,-0.996337890625
3.869 ,8365682 ,-93 ,1 ,-0.0271606445312 ,-0.0809936523438 ,-0.001220703125 ,-0.996337890625
3.8805 ,8366169 ,-93 ,1 ,-0.0271606445312 ,-0.0810546875 ,-0.00164794921875 ,-0.996337890625
3.8955 ,8365204 ,-93 ,1 ,-0.0272216796875 ,-0.0812377929688 ,-0.00189208984375 ,-0.996337890625
3.9061 ,8366107 ,-93 ,1 ,-0.0272216796875 ,-0.081298828125 ,-0.002197265625 ,-0.996337890625
3.9178 ,8366747 ,-93 ,1 ,-0.0272216796875 ,-0.0813598632812 ,-0.00250244140625 ,-0.996337890625
3.929 ,8366342 ,-93 ,1 ,-0.0272827148438 ,-0.081298828125 ,-0.00274658203125 ,-0.996337890625
3.94 ,8366028 ,-93 ,1 ,-0.02734375 ,-0.0811767578125 ,-0.00341796875 ,-0.996337890625
3.9556 ,8366152 ,-93 ,1 ,-0.02734375 ,-0.0811157226562 ,-0.00360107421875 ,-0.996337890625
3.9682 ,8366342 ,-93 ,1 ,-0.0272216796875 ,-0.0809326171875 ,-0.00384521484375 ,-0.996337890625
3.9853 ,8365574 ,-93 ,1 ,-0.027099609375 ,-0.0808715820312 ,-0.00384521484375 ,-0.996337890625
3.9961 ,8366069 ,-93 ,0 ,-0.0270385742188 ,-0.080810546875 ,-0.00372314453125 ,-0.996337890625
4.0068 ,8365830 ,-93 ,0 ,-0.02685546875 ,-0.0807495117188 ,-0.00347900390625 ,-0.996337890625
4.0178 ,8365360 ,-93 ,0 ,-0.0259399414062 ,-0.079833984375 ,-0.0015869140625 ,-0.996459960938
4.0682 ,8365131 ,-93 ,0 ,-0.0257568359375 ,-0.07958984375 ,-0.0010986328125 ,-0.996520996094
4.079 ,8364557 ,-93 ,0 ,-0.0255737304688 ,-0.0794677734375 ,-0.00067138671875 ,-0.996520996094
4.09 ,8364232 ,-93 ,0 ,-0.025390625 ,-0.0795288085938 ,-0.0001220703125 ,-0.996520996094
4.1048 ,8363944 ,-93 ,0 ,-0.0253295898438 ,-0.07958984375 ,0.0 ,-0.996520996094
4.1169 ,8364287 ,-93 ,0 ,-0.0253295898438 ,-0.0797119140625 ,0.0 ,-0.996520996094
4.1276 ,8365547 ,-93 ,0 ,-0.0253295898438 ,-0.079833984375 ,-0.00018310546875 ,-0.996459960938
4.139 ,8364301 ,-93 ,0 ,-0.025390625 ,-0.080078125 ,-0.0003662109375 ,-0.996459960938
4.1499 ,8364834 ,-93 ,0 ,-0.0255737304688 ,-0.080322265625 ,-0.00115966796875 ,-0.996459960938
4.1689 ,8364834 ,-93 ,0 ,-0.0258178710938 ,-0.080322265625 ,0.0006103515625 ,-0.996459960938
4.1805 ,8365332 ,-93 ,0 ,-0.0260009765625 ,-0.0802612304688 ,-0.000732421875 ,-0.996459960938
4.1951 ,8365377 ,-93 ,0 ,-0.0259399414062 ,-0.0803833007812 ,-0.00146484375 ,-0.996398925781
4.2064 ,8365515 ,-93 ,0 ,-0.0259399414062 ,-0.0806274414062 ,-0.002197265625 ,-0.996398925781
4.2184 ,8364938 ,-93 ,0 ,-0.02587890625 ,-0.0809936523438 ,-0.00299072265625 ,-0.996398925781
4.2301 ,8365273 ,-93 ,1 ,-0.0257568359375 ,-0.0814208984375 ,-0.004150390625 ,-0.996337890625
4.2455 ,8364730 ,-93 ,1 ,-0.025634765625 ,-0.0814819335938 ,-0.004638671875 ,-0.996337890625
4.2564 ,8365491 ,-93 ,1 ,-0.0255126953125 ,-0.0814819335938 ,-0.0050048828125 ,-0.996337890625
4.2692 ,8365941 ,-94 ,1 ,-0.0255737304688 ,-0.081298828125 ,-0.00311279296875 ,-0.996337890625
4.2802 ,8365502 ,-94 ,1 ,-0.025390625 ,-0.0806884765625 ,-0.00347900390625 ,-0.996398925781
4.2956 ,8365346 ,-94 ,1 ,-0.0253295898438 ,-0.0803833007812 ,-0.00341796875 ,-0.996459960938
4.3065 ,8365464 ,-94 ,1 ,-0.0253295898438 ,-0.0799560546875 ,-0.003173828125 ,-0.996459960938
4.3181 ,8365176 ,-94 ,1 ,-0.0253295898438 ,-0.07958984375 ,-0.0028076171875 ,-0.996520996094
4.3296 ,8364989 ,-94 ,1 ,-0.0253295898438 ,-0.0791625976562 ,-0.00244140625 ,-0.996520996094
4.3404 ,8364841 ,-94 ,1 ,-0.0252685546875 ,-0.0783081054688 ,-0.00146484375 ,-0.99658203125
4.3553 ,8365145 ,-94 ,1 ,-0.0252685546875 ,-0.0778198242188 ,-0.00091552734375 ,-0.996643066406
4.3677 ,8365190 ,-94 ,1 ,-0.0252075195312 ,-0.0773315429688 ,-0.00030517578125 ,-0.996704101562
4.3787 ,8365512 ,-94 ,1 ,-0.0252075195312 ,-0.0767822265625 ,0.00042724609375 ,-0.996704101562
4.3892 ,8365028 ,-94 ,1 ,-0.025390625 ,-0.0762329101562 ,0.001220703125 ,-0.996765136719
4.3999 ,8365640 ,-94 ,0 ,-0.0255737304688 ,-0.074951171875 ,0.0029296875 ,-0.996826171875
4.4178 ,8365183 ,-94 ,0 ,-0.0258178710938 ,-0.0742797851562 ,0.003662109375 ,-0.996887207031
4.4282 ,8365273 ,-94 ,0 ,-0.0260009765625 ,-0.0735473632812 ,0.00439453125 ,-0.996948242188
4.4389 ,8365273 ,-94 ,0 ,-0.0262451171875 ,-0.07275390625 ,0.0050048828125 ,-0.997009277344
4.45 ,8365460 ,-94 ,0 ,-0.0269165039062 ,-0.071533203125 ,0.005859375 ,-0.9970703125
4.4695 ,8365377 ,-94 ,0 ,-0.0274658203125 ,-0.0711669921875 ,0.00909423828125 ,-0.9970703125
4.4806 ,8365512 ,-94 ,0 ,-0.0283203125 ,-0.0701904296875 ,0.0096435546875 ,-0.9970703125
4.4945 ,8365367 ,-94 ,0 ,-0.0287475585938 ,-0.0694580078125 ,0.00994873046875 ,-0.997131347656
4.5054 ,8365173 ,-94 ,1 ,-0.0291748046875 ,-0.0687255859375 ,0.0101928710938 ,-0.997131347656
4.5169 ,8365816 ,-94 ,1 ,-0.0296630859375 ,-0.0680541992188 ,0.0104370117188 ,-0.997192382812
4.528 ,8365986 ,-94 ,1 ,-0.0300903320312 ,-0.0674438476562 ,0.0106201171875 ,-0.997192382812
4.5386 ,8366758 ,-94 ,1 ,-0.0305786132812 ,-0.067138671875 ,0.0108032226562 ,-0.997192382812
4.5492 ,8366308 ,-94 ,1 ,-0.0310668945312 ,-0.0669555664062 ,0.0108642578125 ,-0.997192382812
4.5606 ,8365938 ,-94 ,1 ,-0.0321044921875 ,-0.0667114257812 ,0.0108642578125 ,-0.997192382812
4.5743 ,8365380 ,-94 ,1 ,-0.0326538085938 ,-0.0665283203125 ,0.0108642578125 ,-0.997192382812
4.5853 ,8365291 ,-94 ,1 ,-0.0333862304688 ,-0.0662841796875 ,0.0108642578125 ,-0.997192382812
4.5961 ,8365654 ,-94 ,1 ,-0.0340576171875 ,-0.0660400390625 ,0.0109252929688 ,-0.997192382812
4.607 ,8365391 ,-94 ,1 ,-0.0347900390625 ,-0.0657348632812 ,0.0111083984375 ,-0.997192382812
4.6178 ,8365291 ,-94 ,1 ,-0.0355834960938 ,-0.0653686523438 ,0.0112915039062 ,-0.997192382812
4.6283 ,8365574 ,-94 ,1 ,-0.036376953125 ,-0.0650024414062 ,0.0115966796875 ,-0.997131347656
4.6388 ,8365574 ,-94 ,1 ,-0.0380249023438 ,-0.0653076171875 ,0.012451171875 ,-0.9970703125
4.6553 ,8365225 ,-94 ,1 ,-0.038818359375 ,-0.066162109375 ,0.0130004882812 ,-0.996948242188
4.6677 ,8365550 ,-94 ,2 ,-0.0397338867188 ,-0.0671997070312 ,0.0136108398438 ,-0.996826171875
4.6787 ,8365201 ,-94 ,2 ,-0.041748046875 ,-0.0674438476562 ,0.0147094726562 ,-0.996765136719
4.6962 ,8364944 ,-94 ,2 ,-0.0430297851562 ,-0.066162109375 ,0.0151977539062 ,-0.996765136719
4.7069 ,8364944 ,-94 ,3 ,-0.0444946289062 ,-0.0643310546875 ,0.0155639648438 ,-0.996826171875
4.7203 ,8364989 ,-94 ,3 ,-0.0478515625 ,-0.0598754882812 ,0.019287109375 ,-0.996887207031
4.7342 ,8364989 ,-94 ,4 ,-0.0494995117188 ,-0.0582275390625 ,0.0191650390625 ,-0.996887207031
4.7448 ,8364605 ,-94 ,5 ,-0.0528564453125 ,-0.055908203125 ,0.0181884765625 ,-0.996887207031
4.767 ,8364598 ,-94 ,6 ,-0.0545654296875 ,-0.0551147460938 ,0.0171508789062 ,-0.996826171875
4.7776 ,8364747 ,-94 ,8 ,-0.0591430664062 ,-0.0531616210938 ,0.0113525390625 ,-0.996765136719
4.8043 ,8359834 ,-95 ,19 ,-0.078369140625 ,-0.0267944335938 ,-0.0371704101562 ,-0.995849609375
4.9046 ,8359138 ,-95 ,20 ,-0.0802612304688 ,-0.0226440429688 ,-0.045654296875 ,-0.995483398438
4.9181 ,8357792 ,-95 ,21 ,-0.0828857421875 ,-0.0167846679688 ,-0.0503540039062 ,-0.9951171875
4.9296 ,8356488 ,-95 ,21 ,-0.0853881835938 ,-0.0098876953125 ,-0.061279296875 ,-0.994384765625
4.9404 ,8356377 ,-95 ,21 ,-0.08935546875 ,0.00482177734375 ,-0.0858764648438 ,-0.992248535156
4.9547 ,8355591 ,-95 ,21 ,-0.0912475585938 ,0.0107421875 ,-0.100891113281 ,-0.990661621094
4.9668 ,8355062 ,-95 ,20 ,-0.0928955078125 ,0.0155639648438 ,-0.117614746094 ,-0.988586425781
4.9775 ,8355584 ,-95 ,20 ,-0.093994140625 ,0.0188598632812 ,-0.135192871094 ,-0.986206054688
4.988 ,8356858 ,-95 ,20 ,-0.0953979492188 ,0.0224609375 ,-0.172729492188 ,-0.980102539062
5.0044 ,8358678 ,-95 ,19 ,-0.0955810546875 ,0.0240478515625 ,-0.191833496094 ,-0.976440429688
5.0173 ,8359958 ,-95 ,19 ,-0.0960693359375 ,0.0242919921875 ,-0.20947265625 ,-0.972778320312
5.0283 ,8363540 ,-95 ,18 ,-0.0956420898438 ,0.0223999023438 ,-0.226257324219 ,-0.969116210938
5.0391 ,8365100 ,-95 ,18 ,-0.0916748046875 ,0.016357421875 ,-0.266296386719 ,-0.959411621094
5.0545 ,8370630 ,-95 ,17 ,-0.0901489257812 ,0.0123901367188 ,-0.284790039062 ,-0.954284667969
5.0671 ,8375692 ,-95 ,17 ,-0.089111328125 ,0.010009765625 ,-0.302001953125 ,-0.949096679688
5.0775 ,8378751 ,-95 ,16 ,-0.0867309570312 ,0.0068359375 ,-0.316528320312 ,-0.944580078125
5.0933 ,8380104 ,-95 ,16 ,-0.080322265625 ,-0.00225830078125 ,-0.34619140625 ,-0.934692382812
5.1051 ,8387263 ,-95 ,15 ,-0.07763671875 ,-0.00701904296875 ,-0.359252929688 ,-0.929992675781
5.1171 ,8390831 ,-95 ,15 ,-0.07421875 ,-0.0131225585938 ,-0.374145507812 ,-0.92431640625
5.1282 ,8398049 ,-94 ,15 ,-0.0693969726562 ,-0.01953125 ,-0.389892578125 ,-0.918029785156
5.1388 ,8401762 ,-94 ,14 ,-0.0641479492188 ,-0.0262451171875 ,-0.404235839844 ,-0.912048339844
5.1498 ,8402661 ,-94 ,14 ,-0.0548095703125 ,-0.0344848632812 ,-0.426391601562 ,-0.902221679688
5.168 ,8409001 ,-93 ,13 ,-0.0514526367188 ,-0.0313110351562 ,-0.433959960938 ,-0.89892578125
5.1785 ,8409689 ,-92 ,13 ,-0.04931640625 ,-0.0289306640625 ,-0.444396972656 ,-0.893981933594
5.189 ,8410710 ,-92 ,13 ,-0.03955078125 ,-0.0323486328125 ,-0.460327148438 ,-0.886291503906
5.2047 ,8412807 ,-90 ,13 ,-0.033203125 ,-0.0345458984375 ,-0.466613769531 ,-0.883178710938
5.218 ,8412343 ,-89 ,12 ,-0.02880859375 ,-0.0338745117188 ,-0.466979980469 ,-0.883117675781
5.2291 ,8411354 ,-89 ,12 ,-0.0245361328125 ,-0.0314331054688 ,-0.47314453125 ,-0.880065917969
5.2399 ,8411322 ,-89 ,12 ,-0.0133666992188 ,-0.0309448242188 ,-0.482421875 ,-0.875305175781
5.2543 ,8405886 ,-87 ,12 ,-0.00897216796875 ,-0.027587890625 ,-0.486022949219 ,-0.873474121094
5.2682 ,8400457 ,-86 ,12 ,-0.0062255859375 ,-0.0205688476562 ,-0.483093261719 ,-0.875305175781
5.2794 ,8393319 ,-85 ,11 ,-0.0029296875 ,-0.0137329101562 ,-0.487060546875 ,-0.873229980469
5.29 ,8391478 ,-84 ,11 ,0.0106811523438 ,-0.00860595703125 ,-0.491455078125 ,-0.870788574219
5.305 ,8382810 ,-83 ,11 ,0.0186767578125 ,-0.00799560546875 ,-0.492004394531 ,-0.870361328125
5.3167 ,8382810 ,-83 ,11 ,0.0301513671875 ,0.0003662109375 ,-0.491333007812 ,-0.870422363281
5.3344 ,8364370 ,-83 ,11 ,0.034912109375 ,0.005615234375 ,-0.489074707031 ,-0.871520996094
5.3451 ,8357636 ,-82 ,11 ,0.0386962890625 ,0.0100708007812 ,-0.484497070312 ,-0.873901367188
5.3555 ,8348906 ,-82 ,11 ,0.043701171875 ,0.0161743164062 ,-0.480041503906 ,-0.8759765625
5.3669 ,8342986 ,-82 ,11 ,0.053466796875 ,0.018798828125 ,-0.473937988281 ,-0.878723144531
5.3783 ,8340612 ,-82 ,11 ,0.05810546875 ,0.018798828125 ,-0.460144042969 ,-0.8857421875
5.3889 ,8340612 ,-83 ,11 ,0.038330078125 ,0.0458984375 ,-0.404602050781 ,-0.912536621094
5.4045 ,8341259 ,-84 ,11 ,0.0186767578125 ,0.0759887695312 ,-0.351989746094 ,-0.932739257812
5.4169 ,8340487 ,-84 ,11 ,0.00042724609375 ,0.109741210938 ,-0.286682128906 ,-0.951721191406
5.428 ,8340740 ,-85 ,11 ,-0.0128173828125 ,0.142150878906 ,-0.2265625 ,-0.963500976562
5.4387 ,8340775 ,-85 ,11 ,-0.0147705078125 ,0.173522949219 ,-0.187255859375 ,-0.966735839844
5.4495 ,8340446 ,-86 ,11 ,-0.0015869140625 ,0.190124511719 ,-0.167541503906 ,-0.967346191406
5.4605 ,8339612 ,-86 ,12 ,0.0447998046875 ,0.19970703125 ,-0.154174804688 ,-0.966613769531
5.4741 ,8340795 ,-87 ,10 ,0.0608520507812 ,0.181945800781 ,-0.12744140625 ,-0.97314453125
5.485 ,8340705 ,-88 ,10 ,0.0667724609375 ,0.1513671875 ,-0.0773315429688 ,-0.983154296875
5.4958 ,8341231 ,-88 ,10 ,0.0631713867188 ,0.117980957031 ,-0.0103759765625 ,-0.990966796875
5.5066 ,8340906 ,-88 ,10 ,0.0559692382812 ,0.08935546875 ,0.0648193359375 ,-0.992309570312
5.5177 ,8341034 ,-89 ,10 ,0.0498657226562 ,0.0702514648438 ,0.138610839844 ,-0.986572265625
5.5291 ,8341574 ,-89 ,10 ,0.0428466796875 ,0.056640625 ,0.200744628906 ,-0.97705078125
5.54 ,8343027 ,-90 ,10 ,-0.0161743164062 ,0.0520629882812 ,0.261047363281 ,-0.963806152344
5.5544 ,8344716 ,-90 ,10 ,-0.052978515625 ,0.0551147460938 ,0.268737792969 ,-0.960205078125
5.5669 ,8345339 ,-91 ,10 ,-0.0657958984375 ,0.0594482421875 ,0.28173828125 ,-0.955383300781
5.5772 ,8352716 ,-91 ,10 ,-0.0508422851562 ,0.0626831054688 ,0.306701660156 ,-0.948364257812
5.5879 ,8361789 ,-92 ,10 ,-0.0249633789062 ,0.053955078125 ,0.343505859375 ,-0.937255859375
5.5985 ,8372125 ,-92 ,11 ,-0.0243530273438 ,0.01708984375 ,0.371215820312 ,-0.928039550781
5.6092 ,8372125 ,-92 ,12 ,-0.0618286132812 ,-0.051513671875 ,0.383605957031 ,-0.919982910156
5.6201 ,8380329 ,-92 ,15 ,-0.110900878906 ,-0.223754882812 ,0.396240234375 ,-0.883544921875
5.6346 ,8387426 ,-92 ,18 ,-0.126525878906 ,-0.267883300781 ,0.400146484375 ,-0.867248535156
5.6454 ,8393900 ,-92 ,20 ,-0.138305664062 ,-0.268859863281 ,0.405090332031 ,-0.862854003906
5.6561 ,8414174 ,-92 ,21 ,-0.132385253906 ,-0.237121582031 ,0.414367675781 ,-0.86865234375
5.6668 ,8418188 ,-92 ,23 ,-0.116455078125 ,-0.200866699219 ,0.424377441406 ,-0.875244140625
5.6778 ,8420233 ,-92 ,24 ,-0.104248046875 ,-0.1826171875 ,0.433837890625 ,-0.876098632812
5.6886 ,8424177 ,-92 ,25 ,-0.104797363281 ,-0.182250976562 ,0.437805175781 ,-0.874145507812
